CustomerID,CustomerType,AccountCount,TotalBalance,AverageBalance,TransactionCount,TotalTransactionValue,AverageTransactionValue,Cluster,Cluster_3,CustomerSegment
10838,Individual,3.0,95221.01,31740.336666666666,93.0,263221.57,2830.3394623655913,3,2,High-Value Active
10839,Large Enterprise,1.0,84008.77,84008.77,57.0,135649.45,2379.814912280702,2,0,Core Active
10840,Large Enterprise,3.0,98320.47,32773.49,76.0,207201.43,2726.3346052631578,3,2,High-Value Active
10841,Small Business,1.0,48602.51,48602.51,36.0,110274.93,3063.1924999999997,0,0,Core Active
10842,Small Business,3.0,206189.51,68729.83666666667,86.0,220683.34,2566.085348837209,3,2,High-Value Active
10843,Small Business,2.0,30763.53,15381.765,49.0,115131.34,2349.6191836734693,0,0,Core Active
10844,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10845,Small Business,2.0,117237.77,58618.885,63.0,159895.6,2538.025396825397,2,0,Core Active
10846,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10847,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10848,Individual,3.0,150584.35,50194.78333333333,89.0,194735.45,2188.038764044944,3,2,High-Value Active
10849,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10850,Large Enterprise,2.0,102535.66,51267.83,70.0,187271.33,2675.304714285714,2,0,Core Active
10851,Individual,2.0,92842.18,46421.09,61.0,150063.54,2460.058032786885,2,0,Core Active
10852,Large Enterprise,1.0,66448.99,66448.99,29.0,76206.03,2627.7941379310346,2,0,Core Active
10853,Individual,1.0,66553.69,66553.69,29.0,84621.11,2917.9693103448276,2,0,Core Active
10854,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10855,Individual,1.0,81624.65,81624.65,33.0,80966.07,2453.517272727273,2,0,Core Active
10856,Individual,2.0,96537.73999999999,48268.869999999995,47.0,123503.15000000001,2627.726595744681,2,0,Core Active
10857,Small Business,4.0,283839.31,70959.8275,114.0,281361.9,2468.0868421052633,3,2,High-Value Active
10858,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10859,Individual,2.0,86300.12,43150.06,76.0,186559.24,2454.726842105263,2,0,Core Active
10860,Small Business,2.0,111942.12999999999,55971.064999999995,55.0,147024.06,2673.1647272727273,2,0,Core Active
10861,Large Enterprise,1.0,7264.93,7264.93,33.0,97004.95,2939.543939393939,0,0,Core Active
10862,Individual,1.0,13836.35,13836.35,29.0,82871.47,2857.636896551724,0,0,Core Active
10863,Large Enterprise,1.0,88081.58,88081.58,31.0,84088.86,2712.543870967742,2,0,Core Active
10864,Individual,2.0,75432.07,37716.035,60.0,153598.91,2559.9818333333333,0,0,Core Active
10865,Individual,2.0,94045.47,47022.735,69.0,183033.78,2652.6634782608694,2,0,Core Active
10866,Small Business,1.0,34247.23,34247.23,38.0,90105.45999999999,2371.1963157894734,0,0,Core Active
10867,Large Enterprise,3.0,196912.16,65637.38666666667,89.0,213568.38,2399.6447191011234,3,2,High-Value Active
10868,Small Business,1.0,3095.33,3095.33,20.0,44698.06,2234.903,0,0,Core Active
10869,Small Business,1.0,39813.36,39813.36,35.0,68510.03,1957.4294285714286,0,0,Core Active
10870,Small Business,1.0,48802.76,48802.76,30.0,80198.24,2673.2746666666667,0,0,Core Active
10871,Small Business,1.0,63164.33,63164.33,24.0,55060.84,2294.2016666666664,2,0,Core Active
10872,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10873,Small Business,2.0,107698.72,53849.36,78.0,196542.22,2519.7720512820515,2,0,Core Active
10874,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10875,Small Business,1.0,59361.75,59361.75,38.0,87899.58,2313.146842105263,2,0,Core Active
10876,Small Business,1.0,74408.88,74408.88,34.0,84639.68,2489.402352941176,2,0,Core Active
10877,Small Business,1.0,13689.45,13689.45,26.0,69553.27,2675.1257692307695,0,0,Core Active
10878,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10879,Small Business,1.0,68630.97,68630.97,22.0,51488.7,2340.3954545454544,2,0,Core Active
10880,Large Enterprise,2.0,73270.44,36635.22,64.0,145146.45,2267.91328125,0,0,Core Active
10881,Large Enterprise,1.0,91295.86,91295.86,30.0,74521.41,2484.047,2,0,Core Active
10882,Large Enterprise,1.0,7977.53,7977.53,36.0,89685.17,2491.254722222222,0,0,Core Active
10883,Large Enterprise,2.0,59511.6,29755.8,68.0,160432.91,2359.3075,0,0,Core Active
10884,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10885,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10886,Large Enterprise,1.0,54548.29,54548.29,25.0,59381.76,2375.2704,0,0,Core Active
10887,Large Enterprise,3.0,156272.58,52090.85999999999,84.0,205463.15,2445.989880952381,3,2,High-Value Active
10888,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10889,Large Enterprise,1.0,93898.27,93898.27,28.0,68495.84,2446.2799999999997,2,0,Core Active
10890,Large Enterprise,1.0,52829.59,52829.59,34.0,91950.37,2704.4226470588233,0,0,Core Active
10891,Large Enterprise,2.0,107164.17,53582.085,75.0,177848.8,2371.317333333333,2,0,Core Active
10892,Large Enterprise,3.0,163278.2,54426.06666666667,101.0,251919.27,2494.2501980198017,3,2,High-Value Active
10893,Large Enterprise,3.0,120144.11,40048.03666666667,104.0,286446.75,2754.295673076923,3,2,High-Value Active
10894,Small Business,3.0,137664.06,45888.02,96.0,228820.15,2383.5432291666666,3,2,High-Value Active
10895,Large Enterprise,6.0,217974.81,36329.135,170.0,424688.68,2498.1687058823527,3,2,High-Value Active
10896,Small Business,2.0,116192.58,58096.29,64.0,161080.39,2516.88109375,2,0,Core Active
10897,Small Business,1.0,17831.08,17831.08,32.0,85513.14,2672.285625,0,0,Core Active
10898,Individual,2.0,111718.32,55859.16,56.0,121249.26,2165.165357142857,2,0,Core Active
10899,Individual,5.0,373753.5,74750.7,167.0,410861.77999999997,2460.250179640718,3,2,High-Value Active
10900,Individual,2.0,73054.7,36527.35,67.0,171940.45,2566.2753731343287,0,0,Core Active
10901,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10902,Individual,2.0,71407.61,35703.805,73.0,167201.05,2290.425342465753,0,0,Core Active
10903,Small Business,2.0,68387.34,34193.67,68.0,177675.44,2612.874117647059,0,0,Core Active
10904,Large Enterprise,2.0,63268.12,31634.06,97.0,231068.57,2382.150206185567,3,2,High-Value Active
10905,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10906,Large Enterprise,3.0,55824.25,18608.083333333332,103.0,264880.42,2571.654563106796,3,2,High-Value Active
10907,Individual,1.0,55024.14,55024.14,31.0,75193.43000000001,2425.5945161290324,2,0,Core Active
10908,Individual,3.0,89320.15,29773.38333333333,98.0,234885.02,2396.7859183673468,3,2,High-Value Active
10909,Large Enterprise,6.0,268198.17,44699.695,183.0,454161.19,2481.755136612022,3,2,High-Value Active
10910,Large Enterprise,1.0,97498.08,97498.08,25.0,72317.6,2892.704,2,0,Core Active
10911,Small Business,1.0,88833.03,88833.03,30.0,71981.2,2399.3733333333334,2,0,Core Active
10912,Small Business,2.0,11467.359999999999,5733.679999999999,64.0,149430.31,2334.84859375,0,0,Core Active
10913,Small Business,3.0,234810.34000000003,78270.11333333334,91.0,227143.25,2496.0796703296705,3,2,High-Value Active
10914,Individual,2.0,103395.64,51697.82,58.0,142784.64,2461.804137931035,2,0,Core Active
10915,Large Enterprise,1.0,32978.16,32978.16,34.0,90087.86,2649.6429411764707,0,0,Core Active
10916,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10917,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10918,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10919,Small Business,1.0,22716.19,22716.19,36.0,92456.44,2568.2344444444443,0,0,Core Active
10920,Large Enterprise,3.0,151594.86000000002,50531.62,76.0,194058.06,2553.3955263157895,3,2,High-Value Active
10921,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10922,Individual,1.0,4671.65,4671.65,29.0,69985.88,2413.306206896552,0,0,Core Active
10923,Large Enterprise,2.0,14925.32,7462.66,48.0,125136.02,2607.0004166666668,0,0,Core Active
10924,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10925,Small Business,4.0,325306.41,81326.6025,123.0,299317.9,2433.478861788618,3,2,High-Value Active
10926,Large Enterprise,1.0,15144.15,15144.15,30.0,66274.2,2209.14,0,0,Core Active
10927,Small Business,1.0,65362.69,65362.69,31.0,88616.67,2858.6022580645163,2,0,Core Active
10928,Individual,1.0,87141.62,87141.62,30.0,66849.96,2228.3320000000003,2,0,Core Active
10929,Small Business,1.0,75314.83,75314.83,30.0,79255.59,2641.853,2,0,Core Active
10930,Large Enterprise,2.0,127843.17,63921.585,67.0,140789.07,2101.329402985075,2,0,Core Active
10931,Large Enterprise,1.0,741.98,741.98,50.0,145599.57,2911.9914000000003,0,0,Core Active
10932,Individual,1.0,1966.25,1966.25,34.0,81307.78,2391.405294117647,0,0,Core Active
10933,Large Enterprise,3.0,51562.56,17187.52,101.0,240920.32,2385.349702970297,3,2,High-Value Active
10934,Large Enterprise,2.0,78686.20000000001,39343.100000000006,56.0,146774.84,2620.9792857142857,0,0,Core Active
10935,Large Enterprise,2.0,88012.70999999999,44006.354999999996,68.0,150701.51,2216.1986764705885,2,0,Core Active
10936,Individual,2.0,90241.67000000001,45120.83500000001,54.0,118578.97,2195.906851851852,2,0,Core Active
10937,Individual,2.0,168803.62,84401.81,63.0,153704.84,2439.759365079365,2,0,Core Active
10938,Individual,2.0,119036.71,59518.355,45.0,94476.56,2099.4791111111113,2,0,Core Active
10939,Large Enterprise,3.0,89332.76,29777.586666666666,78.0,203835.94,2613.2812820512822,3,2,High-Value Active
10940,Small Business,2.0,92705.19,46352.595,58.0,143893.69,2480.9256896551724,2,0,Core Active
10941,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10942,Individual,1.0,63793.48,63793.48,32.0,83987.88,2624.62125,2,0,Core Active
10943,Individual,2.0,108188.4,54094.2,68.0,162209.71,2385.4369117647057,2,0,Core Active
10944,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10945,Individual,1.0,22968.67,22968.67,32.0,66782.17,2086.9428125,0,0,Core Active
10946,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10947,Individual,3.0,206403.54,68801.18000000001,80.0,197071.25,2463.390625,3,2,High-Value Active
10948,Large Enterprise,2.0,71053.0,35526.5,64.0,159525.36,2492.58375,0,0,Core Active
10949,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10950,Small Business,1.0,19307.32,19307.32,39.0,101682.25,2607.2371794871797,0,0,Core Active
10951,Small Business,2.0,17836.489999999998,8918.244999999999,45.0,122411.72,2720.2604444444446,0,0,Core Active
10952,Large Enterprise,3.0,180711.57,60237.19,78.0,203705.01,2611.6026923076925,3,2,High-Value Active
10953,Large Enterprise,2.0,105502.08,52751.04,70.0,160307.26,2290.1037142857144,2,0,Core Active
10954,Large Enterprise,1.0,24747.41,24747.41,22.0,53945.69,2452.0768181818185,0,0,Core Active
10955,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10956,Small Business,4.0,336174.71,84043.6775,102.0,248226.9,2433.5970588235296,3,2,High-Value Active
10957,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10958,Small Business,2.0,129144.88,64572.44,78.0,184141.76,2360.791794871795,2,0,Core Active
10959,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10960,Large Enterprise,1.0,97375.3,97375.3,20.0,52449.28,2622.464,2,0,Core Active
10961,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10962,Large Enterprise,1.0,12971.96,12971.96,30.0,69571.67,2319.0556666666666,0,0,Core Active
10963,Individual,4.0,205126.43,51281.6075,112.0,290687.94,2595.4280357142857,3,2,High-Value Active
10964,Large Enterprise,1.0,10718.14,10718.14,26.0,48035.78,1847.53,0,0,Core Active
10965,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10966,Large Enterprise,3.0,123337.60999999999,41112.53666666666,89.0,217633.2,2445.3168539325843,3,2,High-Value Active
10967,Small Business,1.0,45666.71,45666.71,28.0,70983.47,2535.1239285714287,0,0,Core Active
10968,Individual,1.0,60172.28,60172.28,27.0,70530.25,2612.2314814814813,2,0,Core Active
10969,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10970,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10971,Large Enterprise,2.0,141437.95,70718.975,59.0,143184.66,2426.858644067797,2,0,Core Active
10972,Large Enterprise,4.0,126886.5,31721.625,111.0,294453.5,2652.734234234234,3,2,High-Value Active
10973,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10974,Large Enterprise,2.0,73424.73999999999,36712.369999999995,55.0,138654.87,2520.9976363636365,0,0,Core Active
10975,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10976,Individual,2.0,23432.34,11716.17,73.0,178226.41,2441.4576712328767,0,0,Core Active
10977,Individual,1.0,75342.53,75342.53,19.0,42364.9,2229.7315789473687,2,0,Core Active
10978,Individual,2.0,120341.71,60170.855,58.0,143133.66,2467.821724137931,2,0,Core Active
10979,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10980,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10981,Small Business,1.0,7162.42,7162.42,32.0,91090.75,2846.5859375,0,0,Core Active
10982,Individual,2.0,106145.01999999999,53072.509999999995,60.0,145556.7,2425.945,2,0,Core Active
10983,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10984,Large Enterprise,1.0,60738.23,60738.23,32.0,81490.93,2546.5915625,2,0,Core Active
10985,Individual,1.0,7522.28,7522.28,29.0,70092.26,2416.9744827586205,0,0,Core Active
10986,Large Enterprise,1.0,68233.55,68233.55,34.0,77160.11,2269.415,2,0,Core Active
10987,Large Enterprise,1.0,46697.84,46697.84,26.0,56324.479999999996,2166.326153846154,0,0,Core Active
10988,Large Enterprise,2.0,51603.869999999995,25801.934999999998,37.0,98475.49,2661.49972972973,0,0,Core Active
10989,Small Business,2.0,28102.34,14051.17,50.0,116839.69,2336.7938,0,0,Core Active
10990,Large Enterprise,2.0,47914.2,23957.1,68.0,153064.36,2250.946470588235,0,0,Core Active
10991,Individual,2.0,103104.64,51552.32,54.0,134500.14,2490.743333333334,2,0,Core Active
10992,Individual,1.0,76335.9,76335.9,28.0,76670.26,2738.223571428571,2,0,Core Active
10993,Small Business,1.0,28368.98,28368.98,30.0,77131.08,2571.036,0,0,Core Active
10994,Small Business,1.0,59689.92,59689.92,33.0,81407.51,2466.8942424242423,2,0,Core Active
10995,Small Business,1.0,24322.71,24322.71,30.0,67003.86,2233.462,0,0,Core Active
10996,Individual,4.0,273868.94,68467.235,107.0,271465.35,2537.0593457943924,3,2,High-Value Active
10997,Large Enterprise,4.0,187055.83,46763.9575,109.0,282789.65,2594.4004587155964,3,2,High-Value Active
10998,Small Business,2.0,69192.73999999999,34596.369999999995,58.0,160929.97,2774.6546551724136,0,0,Core Active
10999,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11000,Small Business,4.0,306213.31999999995,76553.32999999999,116.0,301814.35,2601.847844827586,3,2,High-Value Active
11001,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11002,Large Enterprise,1.0,40948.29,40948.29,34.0,77886.55,2290.7808823529413,0,0,Core Active
11003,Individual,2.0,109368.48000000001,54684.240000000005,54.0,122987.23,2277.5412962962964,2,0,Core Active
11004,Individual,1.0,80721.73,80721.73,32.0,83356.37,2604.8865625,2,0,Core Active
11005,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11006,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11007,Large Enterprise,2.0,57167.62,28583.81,58.0,143168.63,2468.424655172414,0,0,Core Active
11008,Large Enterprise,3.0,79874.11,26624.703333333335,92.0,216257.81,2350.6283695652173,3,2,High-Value Active
11009,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11010,Individual,2.0,99038.62,49519.31,63.0,152767.32,2424.8780952380953,2,0,Core Active
11011,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11012,Large Enterprise,1.0,14199.85,14199.85,37.0,88251.67,2385.1802702702703,0,0,Core Active
11013,Large Enterprise,2.0,96864.84,48432.42,57.0,146343.46,2567.4291228070174,2,0,Core Active
11014,Individual,2.0,92592.34,46296.17,75.0,189374.17,2524.9889333333335,2,0,Core Active
11015,Individual,2.0,75171.58,37585.79,64.0,156109.45,2439.21015625,0,0,Core Active
11016,Large Enterprise,1.0,16124.6,16124.6,36.0,95719.01,2658.8613888888885,0,0,Core Active
11017,Large Enterprise,2.0,158023.74,79011.87,55.0,129533.2,2355.149090909091,2,0,Core Active
11018,Large Enterprise,2.0,52856.39,26428.195,58.0,155612.26,2682.9700000000003,0,0,Core Active
11019,Small Business,3.0,171294.63,57098.21,124.0,300794.1,2425.7588709677416,3,2,High-Value Active
11020,Large Enterprise,2.0,128714.79,64357.395,52.0,126724.17,2437.003269230769,2,0,Core Active
11021,Small Business,1.0,58204.58,58204.58,25.0,68934.3,2757.3720000000003,2,0,Core Active
11022,Large Enterprise,3.0,105484.99,35161.66333333334,86.0,221030.63999999998,2570.1237209302326,3,2,High-Value Active
11023,Large Enterprise,1.0,21548.75,21548.75,31.0,69388.8,2238.3483870967743,0,0,Core Active
11024,Large Enterprise,1.0,79896.95,79896.95,34.0,82488.63,2426.1361764705885,2,0,Core Active
11025,Small Business,1.0,85124.46,85124.46,34.0,91655.56999999999,2695.7520588235293,2,0,Core Active
11026,Individual,1.0,13489.63,13489.63,27.0,61089.18,2262.5622222222223,0,0,Core Active
11027,Large Enterprise,3.0,43250.43,14416.81,105.0,285205.51,2716.2429523809524,3,2,High-Value Active
11028,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11029,Small Business,2.0,89975.87,44987.935,46.0,122996.54000000001,2673.8378260869567,2,0,Core Active
11030,Small Business,3.0,256716.08999999997,85572.02999999998,92.0,244062.71,2652.8555434782606,3,2,High-Value Active
11031,Large Enterprise,1.0,79082.48,79082.48,24.0,61359.83,2556.6595833333336,2,0,Core Active
11032,Large Enterprise,2.0,111248.1,55624.05,78.0,192239.08,2464.6035897435895,2,0,Core Active
11033,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11034,Large Enterprise,1.0,65596.26,65596.26,29.0,71285.19,2458.11,2,0,Core Active
11035,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11036,Small Business,2.0,20213.05,10106.525,50.0,122142.0,2442.84,0,0,Core Active
11037,Large Enterprise,1.0,47444.74,47444.74,31.0,79481.41,2563.9164516129035,0,0,Core Active
11038,Small Business,6.0,306898.62,51149.77,211.0,505539.75,2395.9229857819905,3,2,High-Value Active
11039,Individual,2.0,86517.32,43258.66,74.0,202851.1,2741.2310810810814,2,0,Core Active
11040,Small Business,1.0,7989.35,7989.35,31.0,67772.66,2186.2148387096777,0,0,Core Active
11041,Small Business,2.0,88660.21,44330.105,61.0,141798.78,2324.570163934426,2,0,Core Active
11042,Large Enterprise,1.0,8278.63,8278.63,20.0,48070.64,2403.532,0,0,Core Active
11043,Large Enterprise,2.0,25901.300000000003,12950.650000000001,53.0,145615.08,2747.4543396226413,0,0,Core Active
11044,Individual,2.0,152182.47999999998,76091.23999999999,49.0,121715.31,2483.985918367347,2,0,Core Active
11045,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11046,Small Business,4.0,141730.53999999998,35432.634999999995,112.0,261373.69,2333.6936607142857,3,2,High-Value Active
11047,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11048,Individual,1.0,66165.44,66165.44,38.0,99299.97,2613.157105263158,2,0,Core Active
11049,Individual,2.0,172263.29,86131.645,61.0,154843.14,2538.412131147541,2,0,Core Active
11050,Individual,1.0,74664.26,74664.26,35.0,77205.83,2205.880857142857,2,0,Core Active
11051,Large Enterprise,3.0,144618.4,48206.13333333333,94.0,236904.53,2520.2609574468083,3,2,High-Value Active
11052,Large Enterprise,1.0,9615.18,9615.18,23.0,47951.34,2084.8408695652174,0,0,Core Active
11053,Large Enterprise,1.0,29103.96,29103.96,32.0,77241.16,2413.78625,0,0,Core Active
11054,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11055,Large Enterprise,1.0,29595.0,29595.0,36.0,91635.45,2545.429166666667,0,0,Core Active
11056,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11057,Large Enterprise,1.0,8548.38,8548.38,31.0,88096.61,2841.826129032258,0,0,Core Active
11058,Individual,2.0,9287.54,4643.77,55.0,139766.71,2541.212909090909,0,0,Core Active
11059,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11060,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11061,Large Enterprise,1.0,79460.29,79460.29,33.0,84366.52,2556.561212121212,2,0,Core Active
11062,Small Business,1.0,52635.31,52635.31,32.0,84031.6,2625.9875,0,0,Core Active
11063,Small Business,1.0,87066.02,87066.02,25.0,68142.34,2725.6936,2,0,Core Active
11064,Individual,2.0,185838.83000000002,92919.41500000001,70.0,177388.38999999998,2534.1198571428567,2,2,High-Value Active
11065,Individual,2.0,151262.0,75631.0,51.0,124296.72,2437.190588235294,2,0,Core Active
11066,Large Enterprise,1.0,90818.91,90818.91,36.0,90536.44,2514.9011111111113,2,0,Core Active
11067,Large Enterprise,1.0,26539.13,26539.13,24.0,61595.68,2566.4866666666667,0,0,Core Active
11068,Individual,3.0,219628.62,73209.54,81.0,209141.58000000002,2581.994814814815,3,2,High-Value Active
11069,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11070,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11071,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11072,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11073,Large Enterprise,1.0,58412.17,58412.17,32.0,77899.47,2434.3584375,2,0,Core Active
11074,Large Enterprise,1.0,65648.77,65648.77,27.0,57854.26,2142.7503703703705,2,0,Core Active
11075,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11076,Individual,3.0,116238.15,38746.049999999996,90.0,213344.75,2370.4972222222223,3,2,High-Value Active
11077,Large Enterprise,1.0,43027.89,43027.89,30.0,80505.38,2683.512666666667,0,0,Core Active
11078,Small Business,4.0,177506.83000000002,44376.707500000004,127.0,319341.98,2514.503779527559,3,2,High-Value Active
11079,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11080,Large Enterprise,3.0,59695.04,19898.346666666668,88.0,223587.52000000002,2540.767272727273,3,2,High-Value Active
11081,Large Enterprise,3.0,157117.99,52372.66333333333,100.0,233098.27,2330.9827,3,2,High-Value Active
11082,Large Enterprise,2.0,130332.78,65166.39,58.0,147820.26,2548.6251724137933,2,0,Core Active
11083,Large Enterprise,5.0,183206.57,36641.314,128.0,326730.72,2552.58375,3,2,High-Value Active
11084,Large Enterprise,1.0,48531.71,48531.71,37.0,76823.24,2076.3037837837837,0,0,Core Active
11085,Individual,1.0,36010.17,36010.17,25.0,58910.14,2356.4056,0,0,Core Active
11086,Individual,3.0,132684.94,44228.31333333333,88.0,238865.65,2714.382386363636,3,2,High-Value Active
11087,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11088,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11089,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11090,Small Business,6.0,276756.35,46126.05833333333,191.0,488885.57,2559.610314136126,3,2,High-Value Active
11091,Large Enterprise,1.0,24051.97,24051.97,31.0,90549.15,2920.940322580645,0,0,Core Active
11092,Large Enterprise,3.0,117192.65,39064.21666666667,98.0,256487.23,2617.2166326530614,3,2,High-Value Active
11093,Large Enterprise,1.0,97430.19,97430.19,26.0,56061.58,2156.2146153846156,2,0,Core Active
11094,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11095,Individual,2.0,95059.59,47529.795,58.0,158858.59,2738.9412068965516,2,0,Core Active
11096,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11097,Small Business,3.0,186142.13,62047.37666666667,85.0,221210.45,2602.4758823529414,3,2,High-Value Active
11098,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
11099,Individual,1.0,56305.33,56305.33,25.0,54721.44,2188.8576000000003,2,0,Core Active
