AccountOriginID,TransactionCount,TotalTransactionValue,AverageTransactionValue,MaximumTransactionValue,Frequency_Z,Value_Z,AverageSize_Z,Frequency_Flag,Value_Flag,AverageSize_Flag,AnomalyScore,AnomalyCategory
201255,30,75709.79,2523.6596666666665,4806.61,0.002999155796473763,0.03628989181980857,0.07758022044302791,0,0,0,0,Normal
201256,36,94533.3,2625.925,4777.53,0.9933203997920377,1.1192969732429012,0.45606659068109123,0,0,0,0,Normal
201257,34,78439.68,2307.049411764706,4719.31,0.663213318460183,0.19335359574676397,-0.7240993562220956,0,0,0,0,Normal
201258,27,66921.48,2478.5733333333333,4852.56,-0.4921614662013082,-0.46934385893875724,-0.08928534479260046,0,0,0,0,Normal
201259,24,52372.0,2182.1666666666665,4985.95,-0.9873220881990902,-1.3064454340978877,-1.186293291907587,0,0,0,0,Normal
201260,27,55360.0,2050.3703703703704,4829.71,-0.4921614662013082,-1.134531420224163,-1.6740744409056694,0,0,0,0,Normal
201261,23,60055.229999999996,2611.096956521739,4976.54,-1.1523756288650175,-0.8643922517635443,0.4011876579001619,0,0,0,0,Normal
201262,22,39259.05,1784.5022727272728,3777.24,-1.3174291695309448,-2.060896527881509,-2.6580584358635693,0,0,0,0,Normal
201263,31,74329.83,2397.7364516129032,4914.71,0.1680526964624011,-0.0431058453238273,-0.38846451867748577,0,0,0,0,Normal
201264,27,72866.44,2698.757037037037,4856.71,-0.4921614662013082,-0.12730171171026308,0.7256196487573917,0,0,0,0,Normal
201265,36,95612.69,2655.9080555555556,4996.7,0.9933203997920377,1.181399472384521,0.5670345746104938,0,0,0,0,Normal
201266,33,93357.79,2829.023939393939,4930.76,0.49815977779425574,1.0516642281128128,1.2077404753185579,0,0,0,0,Normal
201267,21,41948.39,1997.5423809523809,4651.93,-1.482482710196872,-1.906165860521682,-1.8695920548425162,0,0,0,0,Normal
201268,28,77440.45999999999,2765.730714285714,4823.86,-0.3271079255353809,0.1358636623656048,0.9734907813994123,0,0,0,0,Normal
201269,29,78228.09,2697.520344827586,4944.89,-0.16205438486945356,0.18117980518600732,0.7210426222108575,0,0,0,0,Normal
201270,25,68528.6,2741.1440000000002,4896.15,-0.8222685475331628,-0.37687851423435886,0.8824947816528699,0,0,0,0,Normal
201271,32,93761.23,2930.0384375,4970.44,0.33310623712832843,1.0748760720743977,1.581597475373146,0,0,0,0,Normal
201272,22,54108.68,2459.4854545454546,4880.31,-1.3174291695309448,-1.2065258793407858,-0.1599300268416002,0,0,0,0,Normal
201273,27,73917.29,2737.6774074074074,4815.8,-0.4921614662013082,-0.06684125606126634,0.8696648420761026,0,0,0,0,Normal
201274,25,50357.18,2014.2872,4449.85,-0.8222685475331628,-1.4223677210567427,-1.8076190912286505,0,0,0,0,Normal
201275,26,67730.93000000001,2605.0357692307693,4479.55,-0.6572150068672356,-0.4227723065525161,0.3787550631750799,0,0,0,0,Normal
201276,39,95463.67,2447.7864102564104,4872.66,1.4884810217898197,1.172825634918837,-0.20322846106057305,0,0,0,0,Normal
201277,29,77370.8,2667.958620689655,4970.75,-0.16205438486945356,0.13185578746385052,0.6116339956289166,0,0,0,0,Normal
201278,33,79994.02,2424.061212121212,4935.55,0.49815977779425574,0.2827822531512109,-0.2910359695551757,0,0,0,0,Normal
201279,27,73174.14,2710.153333333333,4753.11,-0.4921614662013082,-0.10959825050914374,0.767797605634364,0,0,0,0,Normal
201280,35,87707.75,2505.9357142857143,4869.86,0.8282668591261104,0.7265902472068224,0.011983461656027783,0,0,0,0,Normal
201281,30,74709.2,2490.3066666666664,4991.86,0.002999155796473763,-0.021278864251781045,-0.04586000602553852,0,0,0,0,Normal
201282,24,50251.05,2093.7937500000003,4392.18,-0.9873220881990902,-1.4284738904986496,-1.5133635058919666,0,0,0,0,Normal
201283,32,99923.73,3122.6165625,4821.1,0.33310623712832843,1.429434341986322,2.294333581957017,0,0,1,1,Low Anomaly Signal
201284,29,79663.43000000001,2747.014827586207,4865.24,-0.16205438486945356,0.2637618201369826,0.9042228506961126,0,0,0,0,Normal
201285,36,82795.66,2299.8794444444447,4934.7,0.9933203997920377,0.44397407973393593,-0.7506355715486105,0,0,0,0,Normal
201286,30,70773.59999999999,2359.12,4916.17,0.002999155796473763,-0.24771286458693254,-0.5313849016268222,0,0,0,0,Normal
201287,36,96695.95,2685.998611111111,4915.87,0.9933203997920377,1.2437246312429044,0.6784004185328619,0,0,0,0,Normal
201288,29,63253.99,2181.172068965517,4999.59,-0.16205438486945356,-0.6803522012218051,-1.1899743210646343,0,0,0,0,Normal
201289,32,75696.73,2365.5228125,4537.45,0.33310623712832843,0.035538487194242824,-0.5076879440807015,0,0,0,0,Normal
201290,34,89228.48,2624.367058823529,4578.18,0.663213318460183,0.8140851596292417,0.45030061425773205,0,0,0,0,Normal
201291,18,40283.62,2237.978888888889,4969.6,-1.977643332194654,-2.001948087053329,-0.9797309631567982,0,0,0,0,Normal
201292,23,64244.82,2793.2530434782607,4980.67,-1.1523756288650175,-0.6233449849010209,1.0753515599941534,0,0,0,0,Normal
201293,14,38947.46,2781.9614285714283,4750.85,-2.6378574948583635,-2.0788237994956034,1.0335610313671866,0,0,0,0,Normal
201294,32,78392.32,2449.76,4501.25,0.33310623712832843,0.19062874711990413,-0.1959241596512614,0,0,0,0,Normal
201295,21,49282.61,2346.7909523809526,4771.46,-1.482482710196872,-1.4841929024115916,-0.5770149927801498,0,0,0,0,Normal
201296,33,82898.79,2512.084545454545,4795.12,0.49815977779425574,0.4499076447442424,0.03474042840556927,0,0,0,0,Normal
201297,32,77899.47,2434.3584375,4804.39,0.33310623712832843,0.16227271574852986,-0.25292569963176686,0,0,0,0,Normal
201298,28,58655.45,2094.8375,4916.94,-0.3271079255353809,-0.944928328851952,-1.5095005629370137,0,0,0,0,Normal
201299,19,47084.4,2478.1263157894737,4552.99,-1.8125897915287268,-1.610666498274162,-0.09093976708892917,0,0,0,0,Normal
201300,38,87899.58,2313.146842105263,4661.86,1.3234274811238924,0.7376271499114398,-0.7015326251299988,0,0,0,0,Normal
201301,34,80934.98,2380.440588235294,4618.31,0.663213318460183,0.3369202084706951,-0.4524769101355697,0,0,0,0,Normal
201302,26,69553.27,2675.1257692307695,4938.73,-0.6572150068672356,-0.3179243199251255,0.6381597785884406,0,0,0,0,Normal
201303,23,52589.12,2286.4834782608696,4974.61,-1.1523756288650175,-1.2939534760348812,-0.800214353051497,0,0,0,0,Normal
201304,30,75437.47,2514.5823333333333,4873.49,0.002999155796473763,0.02062201221536029,0.04398479926960088,0,0,0,0,Normal
201305,33,89556.4,2713.8303030303027,4961.67,0.49815977779425574,0.832951974699346,0.7814061557531532,0,0,0,0,Normal
201306,25,82144.06,3285.7624,4839.15,-0.8222685475331628,0.40648439719038837,2.8981401099576143,0,0,1,1,Low Anomaly Signal
201307,26,62429.68,2401.1415384615384,4999.05,-0.6572150068672356,-0.7277787208925715,-0.3758622132854473,0,0,0,0,Normal
201308,26,60172.51,2314.327307692308,4721.99,-0.6572150068672356,-0.8576445691841896,-0.6971636946169073,0,0,0,0,Normal
201309,31,71752.02,2314.5812903225806,4852.61,0.1680526964624011,-0.1914196552648669,-0.6962236990123156,0,0,0,0,Normal
201310,26,61262.65,2356.255769230769,4979.48,-0.6572150068672356,-0.7949235708293361,-0.5419854861263298,0,0,0,0,Normal
201311,23,51659.73,2246.0752173913047,4832.27,-1.1523756288650175,-1.3474257535964946,-0.9497662636124656,0,0,0,0,Normal
201312,31,65494.41,2112.7229032258065,4671.69,0.1680526964624011,-0.5514500610066204,-1.4433062708291025,0,0,0,0,Normal
201313,25,64909.7,2596.388,4998.03,-0.8222685475331628,-0.5850912400735906,0.3467494687069938,0,0,0,0,Normal
201314,21,47571.49,2265.3090476190473,4202.9,-1.482482710196872,-1.5826418674114606,-0.878581411899861,0,0,0,0,Normal
201315,32,78664.7,2458.271875,4972.52,0.33310623712832843,0.20630007881298426,-0.1644215128826922,0,0,0,0,Normal
201316,29,93241.66,3215.229655172414,4929.45,-0.16205438486945356,1.0449827105655725,2.6370967856699394,0,0,1,1,Low Anomaly Signal
201317,39,94234.0,2416.25641025641,4839.78,1.4884810217898197,1.1020768044502618,-0.31992172225308696,0,0,0,0,Normal
201318,25,64653.229999999996,2586.1292,4780.91,-0.8222685475331628,-0.5998471929310853,0.30878141200157794,0,0,0,0,Normal
201319,29,70783.04,2440.7944827586207,4969.84,-0.16205438486945356,-0.24716973597549735,-0.22910574687531093,0,0,0,0,Normal
201320,15,37373.28,2491.552,4424.91,-2.472803954192436,-2.169393947541032,-0.04125099847912374,0,0,0,0,Normal
201321,38,97210.26,2558.164736842105,4926.64,1.3234274811238924,1.2733153596483247,0.205284285347831,0,0,0,0,Normal
201322,31,77547.52,2501.5329032258064,4844.83,0.1680526964624011,0.14202333918130866,-0.004311444179529374,0,0,0,0,Normal
201323,42,106474.69,2535.1116666666667,4986.44,1.9836416437876017,1.8063425843980416,0.1199643380191994,0,0,0,0,Normal
201324,40,100977.83,2524.44575,4646.98,1.653534562455747,1.4900817857695532,0.08048953308926186,0,0,0,0,Normal
201325,29,66505.64,2293.2979310344826,4904.05,-0.16205438486945356,-0.4932691345509558,-0.774993905306642,0,0,0,0,Normal
201326,28,52082.32,1860.0828571428572,3872.93,-0.3271079255353809,-1.323112118013196,-2.3783329401994218,0,0,0,0,Normal
201327,27,68170.52,2524.834074074074,4904.63,-0.4921614662013082,-0.39748057919014995,0.08192672949279148,0,0,0,0,Normal
201328,38,90382.26,2378.480526315789,4793.31,1.3234274811238924,0.8804676733264392,-0.45973114475422727,0,0,0,0,Normal
201329,21,48238.97,2297.09380952381,4628.64,-1.482482710196872,-1.5442385320766432,-0.7609452709897979,0,0,0,0,Normal
201330,33,80844.67,2449.8384848484848,4949.77,0.49815977779425574,0.3317242397314261,-0.19563368540692705,0,0,0,0,Normal
201331,38,106908.18,2813.373157894737,4722.14,1.3234274811238924,1.8312833494161538,1.1498165700425231,0,0,0,0,Normal
201332,21,59025.07,2810.717619047619,4879.21,-1.482482710196872,-0.9236623121826057,1.1399883591863988,0,0,0,0,Normal
201333,32,71874.17,2246.0678125,4866.77,0.33310623712832843,-0.18439177815821547,-0.9497936692869068,0,0,0,0,Normal
201334,39,88389.19,2266.3894871794873,4935.59,1.4884810217898197,0.7657967684966857,-0.8745826800308742,0,0,0,0,Normal
201335,28,72400.8,2585.7428571428572,4582.2,-0.3271079255353809,-0.15409222088702385,0.30735154812785753,0,0,0,0,Normal
201336,36,99293.18,2758.143888888889,4976.14,0.9933203997920377,1.3931557672045023,0.945411764664439,0,0,0,0,Normal
201337,31,73463.79,2369.799677419355,4921.73,0.1680526964624011,-0.09293329263815196,-0.49185916783206907,0,0,0,0,Normal
201338,28,73639.71,2629.9896428571433,4732.09,-0.3271079255353809,-0.08281176876911987,0.4711099281559686,0,0,0,0,Normal
201339,29,78219.44,2697.2220689655173,4934.77,-0.16205438486945356,0.18068212907489398,0.719938696328212,0,0,0,0,Normal
201340,33,80335.47,2434.4081818181817,4870.46,0.49815977779425574,0.30242751420783165,-0.25274159475658725,0,0,0,0,Normal
201341,21,56283.4,2680.1619047619047,4851.21,-1.482482710196872,-1.0814037761776443,0.6567986329790418,0,0,0,0,Normal
201342,25,69555.26,2782.2104,4975.44,-0.8222685475331628,-0.3178098256521646,1.0344824803980708,0,0,0,0,Normal
201343,26,45585.71,1753.2965384615384,4440.0,-0.6572150068672356,-1.696893343472426,-2.773551582053722,0,0,0,0,Normal
201344,33,81432.47,2467.650606060606,4656.18,0.49815977779425574,0.36554320136294416,-0.12971061173110132,0,0,0,0,Normal
201345,32,80049.93,2501.5603125,4832.0,0.33310623712832843,0.28599902440813124,-0.0042100018201084105,0,0,0,0,Normal
201346,34,82399.68,2423.52,4689.81,0.663213318460183,0.42119144545892945,-0.2930390081666935,0,0,0,0,Normal
201347,32,77103.37999999999,2409.4806249999997,4997.12,0.33310623712832843,0.11646982843101461,-0.34499906062006086,0,0,0,0,Normal
201348,30,72534.25,2417.8083333333334,4758.44,0.002999155796473763,-0.14641420042134512,-0.31417801895571645,0,0,0,0,Normal
201349,35,68923.88,1969.2537142857145,4609.87,0.8282668591261104,-0.3541361543267264,-1.9742890662006272,0,0,0,0,Normal
201350,30,68829.95,2294.3316666666665,4933.34,0.002999155796473763,-0.35954039908012675,-0.7711680257592131,0,0,0,0,Normal
201351,28,74745.31,2669.475357142857,4862.75,-0.3271079255353809,-0.019201282243420836,0.6172474724159027,0,0,0,0,Normal
201352,29,55489.78,1913.4406896551723,4542.56,-0.16205438486945356,-1.1270645525131415,-2.180854364683216,0,0,0,0,Normal
201353,30,72299.70999999999,2409.990333333333,4784.86,0.002999155796473763,-0.15990841488384339,-0.3431126182580664,0,0,0,0,Normal
201354,27,72042.44,2668.2385185185185,4845.96,-0.4921614662013082,-0.1747103955897642,0.6126699039844753,0,0,0,0,Normal
201355,29,89780.67,3095.885172413793,4889.51,-0.16205438486945356,0.8458553066576663,2.1954000873370143,0,0,1,1,Low Anomaly Signal
201356,32,83356.37,2604.8865625,4625.84,0.33310623712832843,0.47623442334810423,0.37820284560434203,0,0,0,0,Normal
201357,34,87337.2,2568.741176470588,4883.5,0.663213318460183,0.7052707231636801,0.2444279336844444,0,0,0,0,Normal
201358,24,61359.83,2556.6595833333336,4790.91,-0.9873220881990902,-0.7893323379417027,0.19971367730679426,0,0,0,0,Normal
201359,23,52717.32,2292.0573913043477,4710.22,-1.1523756288650175,-1.2865775133245028,-0.7795851716164527,0,0,0,0,Normal
201360,33,86469.56,2620.2896969696967,4949.81,0.49815977779425574,0.6553512201525025,0.4352102034811494,0,0,0,0,Normal
201361,31,82915.24,2674.685161290323,4685.97,0.1680526964624011,0.45085409237751706,0.6365290783829844,0,0,0,0,Normal
201362,40,104168.56,2604.214,4873.26,1.653534562455747,1.673659831782709,0.375713676194866,0,0,0,0,Normal
201363,37,100509.11,2716.4624324324323,4909.21,1.158373940457965,1.4631140693763494,0.7911477277105016,0,0,0,0,Normal
201364,34,79745.56,2345.4576470588236,4999.4,0.663213318460183,0.26848715412608815,-0.5819495866971993,0,0,0,0,Normal
201365,31,75540.31,2436.784193548387,4951.25,0.1680526964624011,0.02653889213061239,-0.24394792024249487,0,0,0,0,Normal
201366,39,78933.76,2023.942564102564,4825.31,1.4884810217898197,0.22178039493509405,-1.7718843647735503,0,0,0,0,Normal
201367,32,78316.08,2447.3775,4942.81,0.33310623712832843,0.1862422931648393,-0.20474184740232965,0,0,0,0,Normal
201368,33,88626.96,2685.665454545455,4831.52,0.49815977779425574,0.7794768203972066,0.6771673983573425,0,0,0,0,Normal
201369,29,69757.90000000001,2405.4448275862073,4891.14,-0.16205438486945356,-0.30615097164568067,-0.35993564044016046,0,0,0,0,Normal
201370,36,82337.81,2287.1613888888887,4702.46,0.9933203997920377,0.4176317667312298,-0.7977053900961966,0,0,0,0,Normal
201371,31,85827.06,2768.6148387096773,4904.3,0.1680526964624011,0.618385104384809,0.9841649927764268,0,0,0,0,Normal
201372,34,79482.17,2337.710882352941,4794.38,0.663213318460183,0.2533330603797025,-0.6106205425240463,0,0,0,0,Normal
201373,32,71197.93,2224.9353125,4977.98,0.33310623712832843,-0.22329911843330535,-1.0280055418575,0,0,0,0,Normal
201374,39,91860.94,2355.408717948718,4724.91,1.4884810217898197,0.9655432469659307,-0.5451204425646384,0,0,0,0,Normal
201375,30,69021.08,2300.7026666666666,4696.05,0.002999155796473763,-0.3485437707428825,-0.7475888070133357,0,0,0,0,Normal
201376,32,87952.63,2748.5196875,4595.48,0.33310623712832843,0.7406793716102356,0.909792372135326,0,0,0,0,Normal
201377,29,77650.15,2677.5913793103446,4963.09,-0.16205438486945356,0.14792813678634836,0.6472850586713695,0,0,0,0,Normal
201378,26,55415.67,2131.371923076923,4867.3,-0.6572150068672356,-1.13132845732177,-1.374285815882363,0,0,0,0,Normal
201379,34,74895.95,2202.8220588235295,4912.02,0.663213318460183,-0.01053423838467324,-1.1098472065287543,0,0,0,0,Normal
201380,35,98141.23,2804.0351428571425,4869.58,0.8282668591261104,1.3268785422105809,1.1152563598363194,0,0,0,0,Normal
201381,31,74422.35,2400.7209677419355,4996.92,0.1680526964624011,-0.0377827246532792,-0.3774187552718901,0,0,0,0,Normal
201382,25,43556.64,1742.2656,4031.19,-0.8222685475331628,-1.8136355014813816,-2.8143773411114714,0,0,0,0,Normal
201383,29,73409.76,2531.3710344827587,4958.56,-0.16205438486945356,-0.09604189845127016,0.10612017155989399,0,0,0,0,Normal
201384,39,78611.83,2015.6879487179488,4945.26,1.4884810217898197,0.20325821338008498,-1.8024348877396343,0,0,0,0,Normal
201385,27,64161.44,2376.34962962963,4638.28,-0.4921614662013082,-0.6281422374032936,-0.4676176428059954,0,0,0,0,Normal
201386,38,105356.63,2772.5428947368423,4912.37,1.3234274811238924,1.7420152141330962,0.9987028192260553,0,0,0,0,Normal
201387,32,76583.59,2393.2371875,4946.04,0.33310623712832843,0.08656380926387193,-0.40511639949896155,0,0,0,0,Normal
201388,35,103589.41,2959.6974285714286,4976.92,0.8282668591261104,1.640338546262305,1.6913660891316191,0,0,0,0,Normal
201389,30,80198.24,2673.2746666666667,4934.34,0.002999155796473763,0.29453201215833685,0.6313088050709342,0,0,0,0,Normal
201390,31,76001.86,2451.6729032258063,4628.39,0.1680526964624011,0.05309408393229185,-0.1888444604516106,0,0,0,0,Normal
201391,23,54783.83,2381.905652173913,4836.36,-1.1523756288650175,-1.1676812520091775,-0.44705467452335873,0,0,0,0,Normal
201392,25,72732.1,2909.284,4997.89,-0.8222685475331628,-0.1350309381573165,1.5047848208824655,0,0,0,0,Normal
201393,27,61186.97,2266.184074074074,4987.52,-0.4921614662013082,-0.799277805290502,-0.8753429186976158,0,0,0,0,Normal
201394,30,77447.09,2581.5696666666668,4891.77,0.002999155796473763,0.13624511815944135,0.2919064733976259,0,0,0,0,Normal
201395,30,91993.07,3066.4356666666667,4928.6,0.002999155796473763,0.9731453214817058,2.0864067836218276,0,0,1,1,Low Anomaly Signal
201396,37,91525.53,2473.662972972973,4775.14,1.158373940457965,0.9462454961649313,-0.10745870235939042,0,0,0,0,Normal
201397,34,96473.73,2837.462647058823,4992.5,0.663213318460183,1.2309392456461778,1.2389723280830862,0,0,0,0,Normal
201398,36,91635.45,2545.429166666667,4789.22,0.9933203997920377,0.9525697225387597,0.15814964478589041,0,0,0,0,Normal
201399,26,52225.03,2008.655,4906.72,-0.6572150068672356,-1.3149013252019779,-1.8284639940414786,0,0,0,0,Normal
201400,30,58309.82,1943.6606666666667,4405.02,0.002999155796473763,-0.9648140854166023,-2.0690095289510864,0,0,0,0,Normal
201401,24,60321.32,2513.3883333333333,4993.22,-0.9873220881990902,-0.8490828140287182,0.039565777580293685,0,0,0,0,Normal
201402,33,74614.75,2261.0530303030305,4994.42,0.49815977779425574,-0.02671302710665816,-0.8943330306850754,0,0,0,0,Normal
201403,39,101682.25,2607.2371794871797,4825.04,1.4884810217898197,1.530610457005473,0.3869025335855832,0,0,0,0,Normal
201404,38,101854.97,2680.393947368421,4886.65,1.3234274811238924,1.5405478694807977,0.6576574280469132,0,0,0,0,Normal
201405,65,154569.53,2377.992769230769,4964.92,5.77987307910393,4.573470091431033,-0.46153634503715546,1,1,0,2,Moderate Anomaly Signal
201406,46,114931.0,2498.5,4909.7,2.643855806451311,2.292874778059527,-0.015536289352401068,1,1,0,2,Moderate Anomaly Signal
201407,26,63209.66,2431.1407692307694,4941.09,-0.6572150068672356,-0.6829027193727493,-0.26483436451512227,0,0,0,0,Normal
201408,31,67772.66,2186.2148387096777,4951.46,0.1680526964624011,-0.4203713789089586,-1.1713109132977764,0,0,0,0,Normal
201409,30,68255.82,2275.1940000000004,4857.77,0.002999155796473763,-0.39257285985165286,-0.8419969739022043,0,0,0,0,Normal
201410,29,71285.19,2458.11,4934.71,-0.16205438486945356,-0.2182786308661625,-0.1650206160116333,0,0,0,0,Normal
201411,26,60789.94,2338.0746153846153,4925.26,-0.6572150068672356,-0.8221208511165679,-0.6092743581387148,0,0,0,0,Normal
201412,23,55424.13,2409.7447826086955,4978.52,-1.1523756288650175,-1.1308417128246577,-0.3440214071843639,0,0,0,0,Normal
201413,27,61089.18,2262.5622222222223,4882.42,-0.4921614662013082,-0.8049041344125608,-0.8887474763934204,0,0,0,0,Normal
201414,29,82055.95,2829.5155172413793,4834.34,-0.16205438486945356,0.40141500503429267,1.2095598163318082,0,0,0,0,Normal
201415,26,60669.75,2333.451923076923,4852.49,-0.6572150068672356,-0.8290359599945744,-0.626383049571451,0,0,0,0,Normal
201416,32,80087.77,2502.7428125,4988.64,0.33310623712832843,0.2881761416387148,0.00016645810251090878,0,0,0,0,Normal
201417,23,58843.2,2558.4,4869.16,-1.1523756288650175,-0.9341261681743108,0.20615499975104165,0,0,0,0,Normal
201418,31,83981.8,2709.090322580645,4947.27,0.1680526964624011,0.5122184198999935,0.7638633781870477,0,0,0,0,Normal
201419,36,102612.19,2850.3386111111113,4948.94,0.9933203997920377,1.5841143787128802,1.2866265696390349,0,0,0,0,Normal
201420,30,70792.73,2359.7576666666664,4545.13,0.002999155796473763,-0.2466122236614288,-0.5290248825057605,0,0,0,0,Normal
201421,36,82378.74,2288.2983333333336,4917.32,0.9933203997920377,0.4199866665263613,-0.7934975323411384,0,0,0,0,Normal
201422,33,99142.76,3004.3260606060603,4901.06,0.49815977779425574,1.384501381004072,1.8565376912464886,0,0,0,0,Normal
201423,29,53945.13,1860.176896551724,4254.09,-0.16205438486945356,-1.2159356976035196,-2.3779848981663965,0,0,0,0,Normal
201424,26,65923.5,2535.519230769231,4787.0,-0.6572150068672356,-0.5267624491548547,0.12147274221435399,0,0,0,0,Normal
201425,30,68022.97,2267.432333333333,4981.46,0.002999155796473763,-0.4059698404843496,-0.8707230822314977,0,0,0,0,Normal
201426,25,65644.62,2625.7848,4822.03,-0.8222685475331628,-0.5428077571164026,0.45554770722979965,0,0,0,0,Normal
201427,33,85010.52,2576.0763636363636,4979.28,0.49815977779425574,0.5714056301918872,0.27157563149071834,0,0,0,0,Normal
201428,42,98191.81,2337.900238095238,4894.0,1.9836416437876017,1.329788652927359,-0.6099197325305752,0,0,0,0,Normal
201429,20,46675.97,2333.7985,4088.52,-1.6475362508627995,-1.6341654409403084,-0.6251003603418943,0,0,0,0,Normal
201430,20,58283.15,2914.1575000000003,4985.66,-1.6475362508627995,-0.9663485388135273,1.522821757400757,0,0,0,0,Normal
201431,34,81758.36,2404.6576470588234,4971.05,0.663213318460183,0.38429322076766576,-0.3628490138270198,0,0,0,0,Normal
201432,28,72414.98,2586.2492857142856,4903.07,-0.3271079255353809,-0.153276377273661,0.3092258520149823,0,0,0,0,Normal
201433,27,66743.91,2471.996666666667,4739.61,-0.4921614662013082,-0.47956031524516823,-0.11362574064129674,0,0,0,0,Normal
201434,39,125505.77,3218.096666666667,4927.11,1.4884810217898197,2.9012921664435463,2.64770766169724,0,1,1,2,Moderate Anomaly Signal
201435,29,79927.43,2756.118275862069,4802.3,-0.16205438486945356,0.27895101011779283,0.9379149238774536,0,0,0,0,Normal
201436,31,72629.06,2342.8729032258066,4844.89,0.1680526964624011,-0.14095932503467595,-0.5915157835643731,0,0,0,0,Normal
201437,19,51548.24,2713.0652631578946,4744.52,-1.8125897915287268,-1.353840309622861,0.7785747254438095,0,0,0,0,Normal
201438,31,72294.69,2332.0867741935485,4971.2,0.1680526964624011,-0.1601972396327203,-0.6314354972471335,0,0,0,0,Normal
201439,41,115440.09,2815.6119512195123,4903.29,1.8185881031216744,2.3221651747539624,1.1581023960559733,0,1,0,1,Low Anomaly Signal
201440,35,83189.18,2376.833714285714,4653.26,0.8282668591261104,0.46661517837502914,-0.4658260342677233,0,0,0,0,Normal
201441,23,63439.44,2758.2365217391307,4823.26,-1.1523756288650175,-0.6696823706083904,0.9457546009913748,0,0,0,0,Normal
201442,28,58386.22,2085.222142857143,4904.25,-0.3271079255353809,-0.9604184258918523,-1.545087222706463,0,0,0,0,Normal
201443,27,72464.75,2683.8796296296296,4884.35,-0.4921614662013082,-0.1504128697534147,0.6705580189299242,0,0,0,0,Normal
201444,33,86453.19,2619.7936363636363,4764.33,0.49815977779425574,0.6544093753040714,0.43337427167428866,0,0,0,0,Normal
201445,27,67984.68000000001,2517.9511111111115,4998.4,-0.4921614662013082,-0.40817284837967216,0.05645272394837675,0,0,0,0,Normal
201446,28,76372.9,2727.6035714285713,4681.53,-0.3271079255353809,0.07444180003259498,0.8323813415023996,0,0,0,0,Normal
201447,35,78406.28,2240.1794285714286,4929.79,0.8282668591261104,0.19143193307494957,-0.9715867147603787,0,0,0,0,Normal
201448,25,61345.28,2453.8112,4955.02,-0.8222685475331628,-0.7901694694349635,-0.180930574502416,0,0,0,0,Normal
201449,31,72884.75,2351.1209677419356,4737.2,0.1680526964624011,-0.12624824932939713,-0.5609895055144731,0,0,0,0,Normal
201450,24,66486.71,2770.2795833333334,4952.6,-0.9873220881990902,-0.49435826851435216,0.9903262512346297,0,0,0,0,Normal
201451,33,84177.45999999999,2550.832121212121,4855.7,0.49815977779425574,0.523475680928953,0.1781461048551563,0,0,0,0,Normal
201452,46,123762.81,2690.495869565217,4949.58,2.643855806451311,2.8010112930762943,0.6950448763646169,1,1,0,2,Moderate Anomaly Signal
201453,23,65318.0,2839.913043478261,4763.87,-1.1523756288650175,-0.5615997769328134,1.2480413020570365,0,0,0,0,Normal
201454,33,89569.67,2714.2324242424243,4914.21,0.49815977779425574,0.8337154616351241,0.7828944156845565,0,0,0,0,Normal
201455,34,87071.08,2560.914117647059,4996.88,0.663213318460183,0.6899595593845386,0.21545980746613652,0,0,0,0,Normal
201456,33,93539.78,2834.538787878788,4770.79,0.49815977779425574,1.062134988281782,1.2281510574523855,0,0,0,0,Normal
201457,27,60257.89,2231.7737037037036,4973.82,-0.4921614662013082,-0.8527322470608503,-1.002696497427738,0,0,0,0,Normal
201458,27,62210.22,2304.0822222222223,4922.76,-0.4921614662013082,-0.7404053104122259,-0.7350809935290644,0,0,0,0,Normal
201459,26,59515.29,2289.049615384615,4900.81,-0.6572150068672356,-0.8954575973629345,-0.790717020046833,0,0,0,0,Normal
201460,20,44698.06,2234.903,4645.89,-1.6475362508627995,-1.7479641180423766,-0.9911148992655923,0,0,0,0,Normal
201461,31,79303.11,2558.1648387096775,4948.67,0.1680526964624011,0.2430308772055965,0.20528466236207932,0,0,0,0,Normal
201462,35,80907.31999999999,2311.637714285714,4902.69,0.8282668591261104,0.3353287956113417,-0.7071179421873897,0,0,0,0,Normal
201463,29,76882.51,2651.1210344827587,4589.41,-0.16205438486945356,0.10376211482850832,0.5493176986072601,0,0,0,0,Normal
201464,35,97469.37,2784.8391428571426,4979.34,0.8282668591261104,1.2882232044056274,1.0442115186738878,0,0,0,0,Normal
201465,28,59202.11,2114.3610714285714,4583.76,-0.3271079255353809,-0.9134763493257769,-1.4372433723209348,0,0,0,0,Normal
201466,27,77695.22,2877.600740740741,4996.63,-0.4921614662013082,0.15052123069708798,1.3875243436172946,0,0,0,0,Normal
201467,33,89728.93000000001,2719.058484848485,4877.0,0.49815977779425574,0.84287845556067,0.800755777905741,0,0,0,0,Normal
201468,31,82960.57,2676.147419354839,4953.19,0.1680526964624011,0.45346214533899504,0.6419409293900703,0,0,0,0,Normal
201469,34,72931.37000000001,2145.040294117647,4993.22,0.663213318460183,-0.12356597646233061,-1.3236988576859972,0,0,0,0,Normal
201470,34,96520.33,2838.833235294118,4718.78,0.663213318460183,1.2336203678170334,1.2440449069263666,0,0,0,0,Normal
201471,36,86743.83,2409.5508333333332,4965.24,0.9933203997920377,0.6711312926374915,-0.3447392179502359,0,0,0,0,Normal
